"group.all" "pa" "lon" "lat" "bio1" "bio2" "bio3"
"72" 2 1 -39.5844444 -15.7388889 230 82 66
"73" 2 1 -39.7333333 -14.5666667 229 74 66
"74" 1 1 -43.1861111 -22.9647222 224 82 56
"75" 2 1 -41.9666667 -22.7166667 229 68 56
"76" 1 1 -34.9502778 -8.0127778 256 64 69
"77" 1 1 -39.7333333 -14.5666667 229 74 66
"78" 3 1 -50.8666667 -11.7833333 275 120 74
"79" 2 1 -39.5777778 -15.6986111 230 82 66
"80" 2 1 -39.25 -17.65 244 75 63
"81" 1 1 -39.2022222 -16.4191667 241 78 66
"82" 1 1 -36.2666667 -10.0333333 244 79 69
"83" 3 1 -43.1630556 -22.9633333 231 82 56
"84" 3 1 -47.8777778 -15.9472222 208 114 71
"85" 3 1 -43.0875 -22.9444444 231 82 56
"86" 3 1 -39.5433333 -15.1636111 235 75 64
"87" 2 1 -39.2022222 -16.4191667 241 78 66
"88" 1 1 -43.1861111 -22.9647222 224 82 56
"89" 2 1 -39.7333333 -14.5666667 229 74 66
"90" 1 1 -35.135 -6.9602778 253 87 71
"91" 2 1 -39.7333333 -14.5666667 229 74 66
"92" 3 1 -39.7333333 -14.65 229 74 66
"1100" 1 0 -45.9166666666667 -12.75 242 115 74
"2100" 3 0 -44.75 -3.25 273 94 81
"310" 1 0 -68.0833333333333 -12.4166666666667 257 110 70
"410" 3 0 -54.5833333333333 -20.0833333333333 242 115 69
"510" 1 0 -46.9166666666667 -7.58333333333333 262 115 72
"610" 3 0 -39.4166666666667 -3.91666666666666 261 90 78
"710" 2 0 -50.0833333333333 -16.4166666666667 236 107 68
"810" 1 0 -69.25 -3.75 257 94 87
"910" 2 0 -61.25 -14.75 243 135 69
"1010" 2 0 -62.9166666666667 -14.0833333333333 251 125 70
"1110" 1 0 -61.0833333333333 -10.25 245 124 68
"1210" 1 0 -45.75 -8.91666666666666 255 125 73
"1310" 1 0 -48.4166666666667 -25.25 216 82 48
"1410" 2 0 -63.9166666666667 -14.75 256 118 67
"1510" 2 0 -55.0833333333333 -6.41666666666666 256 116 72
"1610" 3 0 -70.9166666666667 -17.5833333333333 178 113 64
"1710" 2 0 -45.9166666666667 -21.5833333333333 202 129 64
"1810" 2 0 -64.75 -16.4166666666667 252 111 63
"1910" 1 0 -55.25 -15.5833333333333 224 126 68
"2010" 2 0 -60.0833333333333 -9.75 250 122 67
"2110" 3 0 -54.75 -7.91666666666666 254 131 70
"2210" 3 0 -48.4166666666667 -16.25 223 114 70
"2310" 2 0 -58.5833333333333 -16.75 259 123 67
"24" 1 0 -58.9166666666667 -11.75 235 132 68
"2510" 3 0 -70.75 -6.08333333333333 257 103 83
"2610" 2 0 -52.5833333333333 -13.4166666666667 250 138 71
"2710" 1 0 -69.5833333333333 -13.75 210 107 75
"2810" 2 0 -55.0833333333333 -19.0833333333333 250 121 66
"2910" 3 0 -62.25 -15.75 239 130 69
"301" 1 0 -60.9166666666667 -7.75 260 106 70
"311" 2 0 -51.5833333333333 -16.9166666666667 236 119 71
"321" 2 0 -69.9166666666667 -13.4166666666667 240 100 75
"331" 3 0 -56.5833333333333 -25.0833333333333 225 104 52
"341" 2 0 -51.5833333333333 -18.0833333333333 236 119 73
"351" 3 0 -74.75 -8.41666666666666 264 113 79
"361" 1 0 -61.75 -7.25 262 102 72
"371" 2 0 -66.9166666666667 -6.41666666666666 260 99 80
"381" 3 0 -51.5833333333333 -23.25 197 124 65
"391" 1 0 -63.9166666666667 -7.58333333333333 262 102 75
"401" 2 0 -70.4166666666667 -14.25 36 179 68
"411" 2 0 -40.4166666666667 -5.41666666666666 255 99 79
"421" 1 0 -53.75 -16.75 224 133 67
"431" 2 0 -53.4166666666667 -22.5833333333333 230 125 65
"441" 1 0 -65.0833333333333 -10.0833333333333 262 107 73
"451" 1 0 -74.0833333333333 -6.41666666666666 266 107 81
"461" 1 0 -49.9166666666667 -9.25 266 127 75
"471" 3 0 -43.0833333333333 -14.4166666666667 225 116 73
"481" 1 0 -51.0833333333333 -13.75 263 121 71
"491" 1 0 -58.4166666666667 -10.25 250 129 68
"501" 2 0 -61.75 -14.0833333333333 242 131 71
"511" 2 0 -51.75 -7.58333333333333 247 131 77
"521" 1 0 -42.25 -16.4166666666667 225 131 69
"531" 3 0 -39.25 -13.5833333333333 233 64 63
"541" 2 0 -54.9166666666667 -32.9166666666667 167 123 49
"551" 1 0 -60.4166666666667 -9.41666666666666 252 119 68
"561" 2 0 -47.75 -12.9166666666667 259 121 68
"571" 2 0 -55.25 -25.25 217 114 54
"581" 1 0 -68.5833333333333 -18.0833333333333 63 184 70
"591" 2 0 -43.0833333333333 -3.91666666666666 269 106 74
"601" 3 0 -66.75 -15.5833333333333 243 109 65
"611" 3 0 -71.25 -8.08333333333333 257 105 79
"621" 2 0 -75.75 -9.25 211 141 83
"631" 1 0 -71.75 -16.25 140 165 82
"641" 1 0 -51.9166666666667 -27.9166666666667 181 107 54
"651" 1 0 -54.5833333333333 -14.4166666666667 237 136 72
"661" 3 0 -55.25 -18.0833333333333 259 121 66
"671" 2 0 -71.75 -14.9166666666667 32 180 68
"681" 2 0 -45.9166666666667 -19.9166666666667 215 138 65
"691" 3 0 -72.0833333333333 -8.25 256 103 76
"701" 1 0 -41.9166666666667 -2.75 274 99 82
"711" 1 0 -39.75 -14.0833333333333 232 68 63
"721" 1 0 -50.5833333333333 -10.25 270 124 74
"731" 3 0 -54.9166666666667 -16.75 243 125 66
"741" 2 0 -50.75 -17.75 236 118 71
"751" 3 0 -48.5833333333333 -23.9166666666667 193 111 58
"761" 2 0 -50.9166666666667 -19.75 234 128 70
"771" 3 0 -41.0833333333333 -13.5833333333333 225 110 73
"781" 1 0 -55.75 -25.5833333333333 214 116 54
"791" 2 0 -52.5833333333333 -11.75 256 140 69
"801" 3 0 -69.75 -4.91666666666666 256 102 87
"811" 2 0 -51.4166666666667 -24.4166666666667 193 125 60
"821" 2 0 -50.25 -5.25 261 104 83
"831" 3 0 -48.4166666666667 -12.5833333333333 258 121 69
"841" 1 0 -50.9166666666667 -9.41666666666666 263 129 75
"851" 1 0 -55.75 -12.4166666666667 251 140 69
"861" 2 0 -52.0833333333333 -15.75 253 126 68
"871" 3 0 -49.9166666666667 -7.75 259 125 76
"881" 3 0 -49.25 -17.25 237 124 68
"891" 3 0 -53.75 -15.0833333333333 224 142 68
"901" 1 0 -46.75 -13.9166666666667 258 105 70
"911" 1 0 -58.75 -18.0833333333333 247 125 67
"921" 3 0 -60.25 -9.08333333333333 254 117 68
"93" 1 0 -59.5833333333333 -17.75 244 121 66
"94" 3 0 -69.9166666666667 -16.25 70 138 73
"95" 1 0 -45.25 -10.0833333333333 244 140 70
"96" 2 0 -40.9166666666667 -15.9166666666667 222 104 67
"97" 3 0 -72.25 -10.9166666666667 253 117 78
"98" 3 0 -52.4166666666667 -22.5833333333333 224 126 63
"99" 3 0 -66.5833333333333 -11.9166666666667 263 114 70
"100" 1 0 -55.0833333333333 -21.75 233 117 62
"101" 3 0 -61.9166666666667 -14.4166666666667 244 131 70
"102" 3 0 -45.5833333333333 -4.08333333333333 271 102 81
"103" 3 0 -54.75 -17.4166666666667 240 125 67
"104" 2 0 -54.75 -12.5833333333333 248 144 70
"105" 2 0 -46.75 -11.0833333333333 244 128 72
"106" 1 0 -41.9166666666667 -16.9166666666667 226 132 70
"107" 3 0 -55.9166666666667 -10.75 255 141 71
"108" 2 0 -54.0833333333333 -26.0833333333333 191 136 57
"109" 3 0 -55.25 -21.9166666666667 233 117 60
"110" 3 0 -40.5833333333333 -19.5833333333333 242 103 65
"111" 1 0 -53.0833333333333 -32.9166666666667 174 95 47
"112" 3 0 -57.5833333333333 -15.4166666666667 258 125 69
"113" 3 0 -41.0833333333333 -17.9166666666667 233 112 67
"114" 2 0 -50.0833333333333 -13.25 263 115 71
"115" 3 0 -45.75 -15.25 229 131 71
"116" 3 0 -69.25 -7.91666666666666 253 115 81
"117" 3 0 -55.4166666666667 -16.25 236 123 66
"118" 2 0 -65.9166666666667 -14.9166666666667 250 111 63
"119" 1 0 -54.9166666666667 -24.25 213 120 56
"120" 1 0 -67.25 -14.9166666666667 247 108 67
"121" 2 0 -60.0833333333333 -17.0833333333333 241 121 66
"122" 3 0 -56.75 -22.4166666666667 237 116 59
"123" 1 0 -70.25 -16.25 29 158 72
"124" 1 0 -51.9166666666667 -7.41666666666666 246 131 77
"125" 1 0 -64.25 -9.41666666666666 260 106 75
"126" 1 0 -72.25 -6.41666666666666 257 100 79
"127" 1 0 -70.5833333333333 -11.5833333333333 247 113 74
"128" 3 0 -42.0833333333333 -11.9166666666667 215 126 72
"129" 3 0 -55.4166666666667 -5.58333333333333 259 108 75
"130" 2 0 -67.5833333333333 -10.75 261 107 72
"131" 3 0 -51.4166666666667 -7.75 248 130 76
"132" 2 0 -39.4166666666667 -8.41666666666666 250 106 70
"133" 1 0 -43.0833333333333 -10.75 252 138 80
"134" 3 0 -48.25 -6.75 260 114 75
"135" 1 0 -65.0833333333333 -9.25 261 106 76
"136" 1 0 -39.75 -14.4166666666667 233 72 66
"137" 2 0 -52.4166666666667 -30.5833333333333 177 93 49
"138" 1 0 -49.75 -11.75 272 119 72
"139" 2 0 -43.4166666666667 -21.9166666666667 208 113 61
"140" 2 0 -41.5833333333333 -14.9166666666667 224 112 70
"141" 3 0 -41.0833333333333 -12.0833333333333 220 111 73
"142" 3 0 -63.4166666666667 -15.75 255 116 66
"143" 1 0 -39.4166666666667 -3.58333333333333 262 91 79
"144" 1 0 -40.25 -3.91666666666666 270 112 79
"145" 1 0 -56.75 -7.25 258 117 66
"146" 2 0 -56.5833333333333 -27.75 218 116 52
"147" 3 0 -51.4166666666667 -8.08333333333333 253 131 76
"148" 3 0 -65.4166666666667 -13.0833333333333 265 121 71
"149" 1 0 -41.75 -2.91666666666666 274 101 82
"150" 3 0 -67.75 -17.0833333333333 96 171 69
"151" 1 0 -61.4166666666667 -12.4166666666667 229 130 70
"152" 1 0 -53.9166666666667 -8.25 251 135 71
"153" 2 0 -50.4166666666667 -12.0833333333333 273 119 73
"154" 2 0 -49.5833333333333 -14.4166666666667 259 105 68
"155" 3 0 -40.9166666666667 -13.75 235 102 72
"156" 1 0 -73.0833333333333 -13.0833333333333 110 161 77
"157" 2 0 -57.5833333333333 -30.25 197 115 47
"158" 2 0 -56.9166666666667 -19.4166666666667 257 107 64
"159" 3 0 -55.75 -24.5833333333333 222 111 54
"160" 3 0 -37.75 -10.0833333333333 237 85 64
"161" 2 0 -39.25 -10.75 241 118 71
"162" 2 0 -56.75 -13.9166666666667 251 135 74
"163" 1 0 -39.75 -4.41666666666666 239 95 78
"164" 3 0 -48.5833333333333 -15.5833333333333 237 100 69
"165" 1 0 -57.25 -27.9166666666667 220 121 51
"166" 1 0 -43.5833333333333 -8.25 263 126 78
"167" 2 0 -73.75 -15.25 90 168 78
"168" 3 0 -49.9166666666667 -23.25 204 124 62
"169" 2 0 -41.9166666666667 -22.25 227 92 59
"170" 2 0 -66.4166666666667 -10.5833333333333 263 111 71
"171" 1 0 -41.5833333333333 -3.08333333333333 273 99 83
"172" 2 0 -48.75 -17.25 230 131 69
"173" 3 0 -73.4166666666667 -13.9166666666667 65 165 75
"174" 1 0 -50.0833333333333 -5.58333333333333 261 105 82
"175" 3 0 -50.25 -22.5833333333333 208 127 64
"176" 1 0 -39.75 -14.75 225 76 66
"177" 1 0 -61.0833333333333 -9.08333333333333 253 115 68
"178" 2 0 -48.25 -10.9166666666667 260 125 66
"179" 3 0 -72.75 -9.91666666666666 258 113 78
"180" 3 0 -47.25 -17.0833333333333 224 126 69
"181" 1 0 -42.0833333333333 -22.5833333333333 230 79 58
"182" 1 0 -51.5833333333333 -24.4166666666667 189 124 61
"183" 1 0 -65.5833333333333 -8.91666666666666 261 106 76
"184" 3 0 -48.0833333333333 -23.0833333333333 204 117 63
"185" 2 0 -50.25 -13.9166666666667 263 113 70
"186" 2 0 -50.4166666666667 -25.5833333333333 171 118 57
"187" 2 0 -74.0833333333333 -10.9166666666667 221 132 81
"188" 3 0 -54.9166666666667 -20.9166666666667 232 115 68
"189" 3 0 -37.0833333333333 -7.41666666666666 223 90 70
"190" 1 0 -62.9166666666667 -9.58333333333333 255 111 70
"191" 2 0 -64.75 -7.25 264 101 76
"192" 2 0 -41.9166666666667 -19.4166666666667 226 123 66
"193" 2 0 -37.0833333333333 -6.75 259 93 75
"194" 3 0 -38.0833333333333 -8.75 227 99 67
"195" 2 0 -41.9166666666667 -12.4166666666667 203 123 72
"196" 3 0 -53.9166666666667 -23.4166666666667 221 125 61
"197" 1 0 -66.75 -7.75 260 106 79
"198" 1 0 -47.9166666666667 -22.5833333333333 206 116 62
"199" 1 0 -65.25 -7.41666666666666 263 102 77
"200" 2 0 -55.5833333333333 -22.0833333333333 225 117 60
"201" 2 0 -41.5833333333333 -18.25 227 117 66
"202" 3 0 -40.9166666666667 -9.58333333333333 247 133 77
"203" 3 0 -41.9166666666667 -18.75 237 117 65
"204" 2 0 -65.4166666666667 -11.5833333333333 265 114 70
"205" 3 0 -74.5833333333333 -11.5833333333333 165 147 79
"206" 2 0 -59.25 -20.4166666666667 252 128 62
"207" 1 0 -45.0833333333333 -23.75 223 82 53
"208" 1 0 -43.75 -12.9166666666667 252 135 74
"209" 3 0 -43.75 -7.08333333333333 271 111 73
"210" 2 0 -73.9166666666667 -7.58333333333333 258 109 77
"211" 2 0 -56.75 -21.9166666666667 235 116 60
"212" 3 0 -70.4166666666667 -2.41666666666666 259 90 87
"213" 3 0 -41.0833333333333 -14.9166666666667 220 102 68
"214" 2 0 -72.5833333333333 -4.58333333333333 261 97 83
"215" 3 0 -57.4166666666667 -20.9166666666667 251 115 60
"216" 3 0 -50.9166666666667 -9.08333333333333 259 130 75
"217" 2 0 -48.25 -25.4166666666667 216 77 48
"218" 2 0 -63.4166666666667 -16.25 251 113 66
"219" 1 0 -64.9166666666667 -10.5833333333333 262 109 71
"220" 3 0 -74.5833333333333 -8.58333333333333 264 112 78
"221" 3 0 -45.75 -4.75 257 108 78
"222" 1 0 -59.4166666666667 -20.5833333333333 251 128 62
"223" 2 0 -54.9166666666667 -12.9166666666667 246 142 70
"224" 1 0 -43.75 -2.91666666666666 269 87 82
"225" 2 0 -56.5833333333333 -10.4166666666667 250 137 70
"226" 2 0 -64.4166666666667 -7.75 262 102 76
"227" 1 0 -38.0833333333333 -8.25 230 98 67
"228" 3 0 -54.75 -10.9166666666667 249 146 69
"229" 1 0 -63.0833333333333 -10.5833333333333 248 120 72
"230" 3 0 -36.25 -5.91666666666666 241 90 75
"231" 3 0 -63.25 -14.4166666666667 252 123 69
"232" 3 0 -40.5833333333333 -9.91666666666666 234 123 75
"233" 1 0 -45.4166666666667 -20.0833333333333 210 134 68
"234" 2 0 -37.75 -5.08333333333333 271 101 80
"235" 1 0 -66.25 -10.0833333333333 263 109 73
"236" 2 0 -39.9166666666667 -5.25 248 91 78
"237" 1 0 -44.5833333333333 -15.25 231 131 69
"238" 3 0 -53.4166666666667 -21.5833333333333 235 119 67
"239" 3 0 -73.0833333333333 -10.0833333333333 256 114 78
"240" 2 0 -53.0833333333333 -16.4166666666667 225 137 67
"241" 3 0 -51.0833333333333 -15.4166666666667 260 115 70
"242" 2 0 -70.9166666666667 -15.25 16 182 69
"243" 1 0 -66.9166666666667 -17.75 66 181 68
"244" 2 0 -49.5833333333333 -4.41666666666666 271 103 87
"245" 1 0 -73.0833333333333 -5.08333333333333 262 100 82
"246" 1 0 -55.9166666666667 -5.91666666666666 261 109 73
"247" 3 0 -67.4166666666667 -3.08333333333333 256 91 85
"248" 1 0 -68.0833333333333 -11.25 257 106 68
"249" 1 0 -36.25 -6.75 227 93 75
"250" 2 0 -58.5833333333333 -19.9166666666667 255 125 64
"251" 2 0 -50.25 -24.4166666666667 177 124 61
"252" 1 0 -41.5833333333333 -14.0833333333333 236 114 71
"253" 2 0 -46.75 -6.75 249 120 72
"254" 1 0 -61.9166666666667 -13.9166666666667 243 130 71
"255" 1 0 -51.4166666666667 -12.4166666666667 265 126 72
"256" 2 0 -47.9166666666667 -5.08333333333333 261 111 79
"257" 2 0 -53.75 -26.25 177 134 59
"258" 3 0 -64.5833333333333 -9.91666666666666 259 108 75
"259" 3 0 -70.5833333333333 -10.75 249 114 74
"260" 3 0 -52.5833333333333 -5.75 251 115 80
"261" 3 0 -50.0833333333333 -23.4166666666667 207 123 62
"262" 1 0 -74.75 -9.41666666666666 222 131 81
"263" 1 0 -54.0833333333333 -23.5833333333333 218 122 60
"264" 1 0 -68.4166666666667 -18.0833333333333 38 184 70
"265" 2 0 -57.0833333333333 -10.75 250 135 70
"266" 3 0 -47.25 -11.9166666666667 260 124 70
"267" 1 0 -70.25 -4.58333333333333 258 100 86
"268" 2 0 -43.9166666666667 -15.9166666666667 230 129 70
"269" 1 0 -45.75 -6.25 257 120 71
"270" 3 0 -52.75 -32.4166666666667 178 95 46
"271" 1 0 -45.0833333333333 -22.25 186 135 65
"272" 3 0 -54.5833333333333 -4.91666666666666 256 105 78
"273" 3 0 -49.75 -4.75 267 102 86
"274" 2 0 -39.75 -7.58333333333333 240 105 72
"275" 3 0 -44.25 -18.4166666666667 225 131 67
"276" 2 0 -61.5833333333333 -12.25 230 130 70
"277" 1 0 -67.5833333333333 -9.91666666666666 260 107 74
"278" 2 0 -69.9166666666667 -16.5833333333333 30 154 71
"279" 3 0 -59.0833333333333 -14.9166666666667 227 135 72
"280" 2 0 -51.25 -15.5833333333333 258 116 69
"281" 1 0 -71.9166666666667 -13.75 104 161 73
"282" 3 0 -54.4166666666667 -18.75 250 122 67
"283" 3 0 -44.0833333333333 -7.25 262 113 73
"284" 2 0 -73.0833333333333 -7.41666666666666 255 101 74
"285" 2 0 -63.0833333333333 -14.5833333333333 251 124 69
"286" 3 0 -72.5833333333333 -13.25 114 161 77
"287" 3 0 -57.0833333333333 -21.75 239 115 59
"288" 3 0 -55.75 -32.25 178 121 47
"289" 2 0 -70.4166666666667 -5.91666666666666 256 103 83
"290" 2 0 -65.4166666666667 -8.58333333333333 261 105 77
"291" 2 0 -56.5833333333333 -17.0833333333333 262 117 65
"292" 3 0 -66.4166666666667 -2.75 255 94 86
"293" 1 0 -49.9166666666667 -5.58333333333333 263 104 82
"294" 1 0 -57.75 -24.9166666666667 232 115 53
"295" 2 0 -55.4166666666667 -23.5833333333333 219 117 58
"296" 1 0 -41.5833333333333 -3.75 268 111 78
"297" 2 0 -70.25 -15.5833333333333 89 159 70
"298" 2 0 -39.75 -13.9166666666667 224 69 64
"299" 1 0 -65.9166666666667 -6.91666666666666 261 100 79
"300" 3 0 -52.4166666666667 -6.91666666666666 249 128 78
