"group.all" "pa" "lon" "lat" "bio1" "bio2" "bio3"
"72" 2 1 -39.5844444 -15.7388889 230 82 66
"73" 2 1 -39.7333333 -14.5666667 229 74 66
"74" 1 1 -43.1861111 -22.9647222 224 82 56
"75" 2 1 -41.9666667 -22.7166667 229 68 56
"76" 1 1 -34.9502778 -8.0127778 256 64 69
"77" 1 1 -39.7333333 -14.5666667 229 74 66
"78" 3 1 -50.8666667 -11.7833333 275 120 74
"79" 2 1 -39.5777778 -15.6986111 230 82 66
"80" 2 1 -39.25 -17.65 244 75 63
"81" 1 1 -39.2022222 -16.4191667 241 78 66
"82" 1 1 -36.2666667 -10.0333333 244 79 69
"83" 3 1 -43.1630556 -22.9633333 231 82 56
"84" 3 1 -47.8777778 -15.9472222 208 114 71
"85" 3 1 -43.0875 -22.9444444 231 82 56
"86" 3 1 -39.5433333 -15.1636111 235 75 64
"87" 2 1 -39.2022222 -16.4191667 241 78 66
"88" 1 1 -43.1861111 -22.9647222 224 82 56
"89" 2 1 -39.7333333 -14.5666667 229 74 66
"90" 1 1 -35.135 -6.9602778 253 87 71
"91" 2 1 -39.7333333 -14.5666667 229 74 66
"92" 3 1 -39.7333333 -14.65 229 74 66
"1100" 1 0 -50.5833333333333 -3.75 266 100 84
"2100" 3 0 -65.75 -15.75 253 111 63
"310" 1 0 -38.0833333333333 -5.91666666666667 267 102 79
"410" 3 0 -53.9166666666667 -26.75 189 131 57
"510" 1 0 -49.9166666666667 -23.5833333333333 199 121 62
"610" 3 0 -70.9166666666667 -7.58333333333333 256 105 80
"710" 2 0 -41.0833333333333 -13.9166666666667 237 104 72
"810" 1 0 -72.4166666666667 -4.75 260 98 83
"910" 2 0 -60.5833333333333 -8.91666666666667 253 115 68
"1010" 2 0 -64.4166666666667 -16.0833333333333 253 111 64
"1110" 1 0 -50.5833333333333 -6.41666666666667 253 116 81
"1210" 1 0 -35.9166666666667 -5.41666666666667 247 87 74
"1310" 1 0 -53.75 -19.75 236 118 70
"1410" 2 0 -54.9166666666667 -28.75 202 119 52
"1510" 2 0 -63.75 -15.4166666666667 255 116 67
"1610" 3 0 -41.75 -20.9166666666667 202 123 65
"1710" 2 0 -50.75 -27.0833333333333 156 116 56
"1810" 2 0 -43.4166666666667 -13.0833333333333 255 132 75
"1910" 1 0 -69.0833333333333 -2.91666666666667 255 91 87
"2010" 2 0 -50.25 -26.9166666666667 158 114 55
"2110" 3 0 -59.9166666666667 -8.58333333333333 257 114 67
"2210" 3 0 -56.5833333333333 -16.75 262 118 65
"2310" 2 0 -65.25 -14.4166666666667 256 116 66
"24" 1 0 -65.5833333333333 -3.75 265 90 84
"2510" 3 0 -54.75 -30.9166666666667 185 115 51
"2610" 2 0 -53.4166666666667 -23.5833333333333 209 131 63
"2710" 1 0 -50.75 -6.58333333333333 250 119 80
"2810" 2 0 -53.75 -9.25 253 140 69
"2910" 3 0 -44.5833333333333 -9.91666666666667 256 139 71
"301" 1 0 -64.25 -8.25 261 103 75
"311" 2 0 -50.25 -13.9166666666667 263 113 70
"321" 2 0 -57.75 -17.4166666666667 261 120 66
"331" 3 0 -56.4166666666667 -13.5833333333333 254 136 75
"341" 2 0 -46.5833333333333 -14.75 235 111 71
"351" 3 0 -58.75 -9.91666666666667 250 126 67
"361" 1 0 -71.75 -4.25 259 96 84
"371" 2 0 -49.5833333333333 -20.0833333333333 234 130 68
"381" 3 0 -52.4166666666667 -15.4166666666667 228 138 69
"391" 1 0 -41.25 -5.58333333333333 248 110 75
"401" 2 0 -49.9166666666667 -21.9166666666667 212 127 64
"411" 2 0 -51.9166666666667 -20.5833333333333 243 121 67
"421" 1 0 -51.5833333333333 -27.4166666666667 174 114 55
"431" 2 0 -67.25 -11.5833333333333 262 110 69
"441" 1 0 -58.75 -16.4166666666667 258 125 68
"451" 1 0 -41.0833333333333 -17.9166666666667 233 112 67
"461" 1 0 -57.5833333333333 -17.4166666666667 261 119 66
"471" 3 0 -48.4166666666667 -27.4166666666667 200 73 47
"481" 1 0 -36.0833333333333 -5.25 258 86 74
"491" 1 0 -56.0833333333333 -23.5833333333333 223 115 57
"501" 2 0 -49.75 -10.75 273 121 72
"511" 2 0 -58.4166666666667 -10.25 250 129 68
"521" 1 0 -44.0833333333333 -4.41666666666667 271 105 75
"531" 3 0 -72.75 -6.08333333333333 259 101 80
"541" 2 0 -56.25 -24.5833333333333 219 107 53
"551" 1 0 -64.4166666666667 -16.9166666666667 250 109 63
"561" 2 0 -59.0833333333333 -16.9166666666667 256 122 68
"571" 2 0 -68.0833333333333 -7.08333333333333 255 108 81
"581" 1 0 -58.4166666666667 -10.4166666666667 249 129 68
"591" 2 0 -52.25 -10.4166666666667 260 136 72
"601" 3 0 -47.4166666666667 -19.9166666666667 210 113 68
"611" 3 0 -63.5833333333333 -5.25 264 92 82
"621" 2 0 -73.75 -9.58333333333333 261 112 78
"631" 1 0 -43.5833333333333 -4.75 274 109 73
"641" 1 0 -52.9166666666667 -17.0833333333333 239 129 69
"651" 1 0 -49.25 -27.9166666666667 158 92 52
"661" 3 0 -72.25 -12.5833333333333 173 153 78
"671" 2 0 -43.5833333333333 -14.4166666666667 240 124 71
"681" 2 0 -37.0833333333333 -11.25 255 67 67
"691" 3 0 -51.0833333333333 -9.25 256 130 74
"701" 1 0 -53.4166666666667 -16.4166666666667 228 138 67
"711" 1 0 -41.25 -9.41666666666667 258 136 79
"721" 1 0 -68.0833333333333 -17.4166666666667 84 181 67
"731" 3 0 -40.9166666666667 -3.41666666666667 267 115 80
"741" 2 0 -41.0833333333333 -12.0833333333333 220 111 73
"751" 3 0 -54.75 -13.0833333333333 246 142 71
"761" 2 0 -63.25 -4.41666666666667 263 88 83
"771" 3 0 -43.75 -6.41666666666667 257 109 72
"781" 1 0 -39.5833333333333 -7.08333333333333 246 104 73
"791" 2 0 -42.0833333333333 -7.41666666666667 266 125 75
"801" 3 0 -55.4166666666667 -23.5833333333333 219 117 58
"811" 2 0 -51.25 -23.75 188 126 64
"821" 2 0 -65.5833333333333 -11.4166666666667 265 113 70
"831" 3 0 -46.9166666666667 -5.91666666666667 251 125 71
"841" 1 0 -72.75 -7.08333333333333 255 100 76
"851" 1 0 -62.0833333333333 -12.75 243 129 71
"861" 2 0 -48.4166666666667 -14.9166666666667 233 100 69
"871" 3 0 -37.0833333333333 -5.91666666666667 264 96 77
"881" 3 0 -49.4166666666667 -16.5833333333333 231 110 66
"891" 3 0 -59.9166666666667 -9.08333333333333 252 118 67
"901" 1 0 -43.5833333333333 -22.4166666666667 203 106 61
"911" 1 0 -65.5833333333333 -7.58333333333333 262 103 78
"921" 3 0 -51.4166666666667 -16.9166666666667 240 117 70
"93" 1 0 -58.9166666666667 -19.0833333333333 250 130 66
"94" 3 0 -67.5833333333333 -2.25 255 91 85
"95" 1 0 -44.9166666666667 -1.41666666666667 270 74 77
"96" 2 0 -40.75 -9.25 248 134 77
"97" 3 0 -51.75 -24.0833333333333 201 125 61
"98" 3 0 -63.0833333333333 -4.75 262 89 83
"99" 3 0 -44.0833333333333 -18.4166666666667 216 126 67
"100" 1 0 -64.0833333333333 -5.41666666666667 264 93 81
"101" 3 0 -71.4166666666667 -16.75 139 161 82
"102" 3 0 -58.75 -18.0833333333333 247 125 67
"103" 3 0 -73.9166666666667 -11.75 239 129 82
"104" 2 0 -43.9166666666667 -17.75 216 123 67
"105" 2 0 -45.9166666666667 -11.9166666666667 241 125 74
"106" 1 0 -55.9166666666667 -30.25 187 120 49
"107" 3 0 -46.4166666666667 -13.25 248 112 73
"108" 2 0 -65.25 -15.25 253 112 63
"109" 3 0 -51.5833333333333 -4.75 250 104 83
"110" 3 0 -48.0833333333333 -9.58333333333333 262 122 73
"111" 1 0 -56.0833333333333 -20.25 245 119 64
"112" 3 0 -75.5833333333333 -9.75 209 139 82
"113" 3 0 -62.9166666666667 -4.75 263 89 83
"114" 2 0 -56.5833333333333 -13.5833333333333 255 136 75
"115" 3 0 -63.0833333333333 -4.08333333333333 264 87 83
"116" 3 0 -49.0833333333333 -18.0833333333333 231 129 68
"117" 3 0 -54.5833333333333 -6.08333333333333 255 114 75
"118" 2 0 -49.5833333333333 -13.5833333333333 259 111 70
"119" 1 0 -67.4166666666667 -13.4166666666667 260 112 71
"120" 1 0 -51.5833333333333 -9.25 252 132 74
"121" 2 0 -54.25 -23.25 221 121 62
"122" 3 0 -63.5833333333333 -8.75 260 103 73
"123" 1 0 -48.4166666666667 -11.5833333333333 263 123 67
"124" 1 0 -70.4166666666667 -17.25 79 167 76
"125" 1 0 -45.25 -7.08333333333333 264 117 73
"126" 1 0 -38.0833333333333 -8.41666666666667 234 98 67
"127" 1 0 -49.4166666666667 -13.5833333333333 257 111 70
"128" 3 0 -44.4166666666667 -4.25 273 102 77
"129" 3 0 -54.4166666666667 -7.91666666666667 253 131 71
"130" 2 0 -75.25 -12.5833333333333 57 146 77
"131" 3 0 -62.0833333333333 -5.58333333333333 264 92 80
"132" 2 0 -68.75 -12.25 253 112 70
"133" 1 0 -45.9166666666667 -11.4166666666667 236 134 73
"134" 3 0 -44.4166666666667 -9.75 250 136 73
"135" 1 0 -46.25 -13.25 234 113 72
"136" 1 0 -41.25 -15.4166666666667 213 104 69
"137" 2 0 -50.75 -15.0833333333333 260 112 70
"138" 1 0 -60.5833333333333 -14.25 225 135 71
"139" 2 0 -63.25 -10.25 253 115 71
"140" 2 0 -46.5833333333333 -11.4166666666667 238 126 73
"141" 3 0 -64.4166666666667 -15.9166666666667 254 112 64
"142" 3 0 -62.0833333333333 -10.5833333333333 245 126 69
"143" 1 0 -52.5833333333333 -25.5833333333333 183 131 59
"144" 1 0 -57.0833333333333 -25.4166666666667 217 107 53
"145" 1 0 -71.5833333333333 -7.58333333333333 256 102 78
"146" 2 0 -41.4166666666667 -3.08333333333333 274 105 82
"147" 3 0 -55.4166666666667 -16.9166666666667 258 121 65
"148" 3 0 -45.75 -12.5833333333333 245 116 73
"149" 1 0 -41.9166666666667 -13.5833333333333 211 118 71
"150" 3 0 -51.5833333333333 -5.58333333333333 252 113 83
"151" 1 0 -52.0833333333333 -12.4166666666667 257 134 71
"152" 1 0 -44.4166666666667 -13.5833333333333 238 128 73
"153" 2 0 -63.0833333333333 -12.75 251 126 72
"154" 2 0 -42.5833333333333 -7.58333333333333 272 127 79
"155" 3 0 -52.9166666666667 -31.5833333333333 178 104 49
"156" 1 0 -65.0833333333333 -6.41666666666667 264 97 78
"157" 2 0 -68.5833333333333 -7.08333333333333 254 109 81
"158" 2 0 -40.5833333333333 -19.25 234 105 67
"159" 3 0 -67.4166666666667 -2.25 255 91 85
"160" 3 0 -62.0833333333333 -7.08333333333333 263 100 72
"161" 2 0 -44.75 -14.25 237 130 70
"162" 2 0 -45.4166666666667 -2.25 270 83 82
"163" 1 0 -65.9166666666667 -4.08333333333333 263 90 83
"164" 3 0 -69.0833333333333 -4.91666666666667 255 100 86
"165" 1 0 -64.25 -15.75 254 113 66
"166" 1 0 -65.75 -11.0833333333333 266 112 70
"167" 2 0 -45.25 -23.9166666666667 209 80 52
"168" 3 0 -56.0833333333333 -26.0833333333333 213 117 54
"169" 2 0 -52.9166666666667 -7.58333333333333 250 130 75
"170" 2 0 -46.0833333333333 -10.4166666666667 236 135 71
"171" 1 0 -58.25 -13.75 234 138 72
"172" 2 0 -55.5833333333333 -16.4166666666667 259 119 64
"173" 3 0 -54.4166666666667 -25.5833333333333 208 131 56
"174" 1 0 -54.75 -9.08333333333333 239 142 68
"175" 3 0 -42.5833333333333 -17.9166666666667 207 119 67
"176" 1 0 -48.25 -24.75 205 92 50
"177" 1 0 -68.75 -2.75 254 91 87
"178" 2 0 -65.25 -14.25 257 118 68
"179" 3 0 -52.5833333333333 -8.75 254 135 72
"180" 3 0 -65.5833333333333 -10.5833333333333 266 108 71
"181" 1 0 -57.9166666666667 -17.25 261 121 66
"182" 1 0 -46.9166666666667 -23.25 179 108 62
"183" 1 0 -58.4166666666667 -9.91666666666667 249 127 67
"184" 3 0 -66.5833333333333 -17.25 111 165 71
"185" 2 0 -50.75 -4.75 258 104 84
"186" 2 0 -55.25 -23.9166666666667 216 117 57
"187" 2 0 -48.4166666666667 -8.08333333333333 263 121 75
"188" 3 0 -42.5833333333333 -19.5833333333333 234 119 64
"189" 3 0 -63.25 -7.08333333333333 264 101 73
"190" 1 0 -55.75 -10.5833333333333 254 141 70
"191" 2 0 -37.25 -5.41666666666667 275 101 80
"192" 2 0 -58.75 -22.4166666666667 246 123 57
"193" 2 0 -39.5833333333333 -4.41666666666667 237 92 77
"194" 3 0 -55.0833333333333 -25.4166666666667 215 115 53
"195" 2 0 -66.4166666666667 -6.58333333333333 261 99 80
"196" 3 0 -52.5833333333333 -9.75 256 137 71
"197" 1 0 -63.0833333333333 -4.91666666666667 263 90 83
"198" 1 0 -53.25 -10.0833333333333 254 142 70
"199" 1 0 -61.5833333333333 -12.0833333333333 232 130 70
"200" 2 0 -50.9166666666667 -14.4166666666667 262 117 70
"201" 2 0 -68.9166666666667 -9.91666666666667 251 115 74
"202" 3 0 -40.75 -20.5833333333333 221 96 62
"203" 3 0 -67.25 -7.41666666666667 257 107 80
"204" 2 0 -69.0833333333333 -16.5833333333333 81 136 66
"205" 3 0 -36.4166666666667 -9.91666666666667 241 84 68
"206" 2 0 -57.0833333333333 -14.4166666666667 253 133 71
"207" 1 0 -52.5833333333333 -13.25 251 138 70
"208" 1 0 -40.75 -13.0833333333333 232 101 72
"209" 3 0 -56.9166666666667 -14.0833333333333 249 135 73
"210" 2 0 -44.5833333333333 -4.25 273 102 77
"211" 2 0 -58.5833333333333 -21.4166666666667 252 120 59
"212" 3 0 -61.9166666666667 -6.41666666666667 264 96 76
"213" 3 0 -38.25 -7.08333333333333 250 103 72
"214" 2 0 -40.5833333333333 -19.9166666666667 208 100 64
"215" 3 0 -56.9166666666667 -18.9166666666667 259 106 65
"216" 3 0 -44.75 -1.91666666666667 270 76 80
"217" 2 0 -56.9166666666667 -29.25 203 116 48
"218" 2 0 -46.25 -23.75 168 90 56
"219" 1 0 -45.0833333333333 -21.4166666666667 197 127 66
"220" 3 0 -55.5833333333333 -32.0833333333333 179 121 47
"221" 3 0 -47.0833333333333 -11.25 251 126 71
"222" 1 0 -40.75 -4.91666666666667 257 110 77
"223" 2 0 -65.25 -11.9166666666667 265 116 70
"224" 1 0 -64.9166666666667 -4.58333333333333 265 90 83
"225" 2 0 -35.75 -8.25 214 87 70
"226" 2 0 -60.0833333333333 -17.4166666666667 242 118 65
"227" 1 0 -42.0833333333333 -6.75 262 118 74
"228" 3 0 -60.25 -18.0833333333333 236 128 67
"229" 1 0 -52.5833333333333 -30.9166666666667 188 96 48
"230" 3 0 -61.5833333333333 -14.25 242 132 70
"231" 3 0 -57.9166666666667 -19.4166666666667 257 118 65
"232" 3 0 -56.75 -21.4166666666667 229 117 62
"233" 1 0 -39.25 -9.75 234 115 70
"234" 2 0 -42.9166666666667 -9.91666666666667 261 139 78
"235" 1 0 -74.0833333333333 -4.91666666666667 269 102 83
"236" 2 0 -49.9166666666667 -15.75 239 101 68
"237" 1 0 -75.25 -11.0833333333333 189 137 82
"238" 3 0 -55.0833333333333 -10.5833333333333 251 144 69
"239" 3 0 -55.75 -8.75 248 134 68
"240" 2 0 -71.5833333333333 -4.25 258 96 84
"241" 3 0 -50.5833333333333 -23.25 207 125 64
"242" 2 0 -53.4166666666667 -24.9166666666667 182 130 61
"243" 1 0 -43.4166666666667 -7.41666666666667 268 115 75
"244" 2 0 -41.75 -4.08333333333333 267 117 75
"245" 1 0 -51.5833333333333 -28.0833333333333 174 105 54
"246" 1 0 -72.5833333333333 -7.91666666666667 255 100 74
"247" 3 0 -45.25 -10.25 241 142 70
"248" 1 0 -44.5833333333333 -9.41666666666667 262 129 73
"249" 1 0 -54.0833333333333 -15.75 218 136 66
"250" 2 0 -44.75 -8.75 254 122 73
"251" 2 0 -39.5833333333333 -18.25 241 79 62
"252" 1 0 -36.4166666666667 -7.58333333333333 230 90 70
"253" 2 0 -71.9166666666667 -5.75 258 100 81
"254" 1 0 -47.4166666666667 -21.0833333333333 208 116 68
"255" 1 0 -51.75 -14.0833333333333 259 128 71
"256" 2 0 -48.0833333333333 -23.5833333333333 189 111 60
"257" 2 0 -43.5833333333333 -16.4166666666667 225 131 70
"258" 3 0 -67.75 -15.0833333333333 242 103 69
"259" 3 0 -75.9166666666667 -9.41666666666667 212 140 84
"260" 3 0 -56.25 -27.25 216 117 50
"261" 3 0 -55.25 -15.9166666666667 225 125 67
"262" 1 0 -42.25 -16.5833333333333 225 133 70
"263" 1 0 -37.75 -11.25 243 95 67
"264" 1 0 -48.75 -10.25 263 119 70
"265" 2 0 -41.5833333333333 -16.75 216 122 68
"266" 3 0 -51.0833333333333 -24.9166666666667 189 120 59
"267" 1 0 -65.9166666666667 -14.0833333333333 257 117 69
"268" 2 0 -72.0833333333333 -4.91666666666667 259 98 83
"269" 1 0 -40.75 -18.4166666666667 237 107 68
"270" 3 0 -44.75 -13.9166666666667 232 128 71
"271" 1 0 -71.5833333333333 -13.25 107 158 73
"272" 3 0 -68.75 -15.25 154 116 72
"273" 3 0 -74.4166666666667 -7.25 258 113 79
"274" 2 0 -46.75 -7.58333333333333 261 116 72
"275" 3 0 -57.75 -14.9166666666667 257 129 71
"276" 2 0 -57.25 -26.75 222 115 51
"277" 1 0 -74.25 -13.4166666666667 87 160 77
"278" 2 0 -48.4166666666667 -10.75 261 124 65
"279" 3 0 -60.5833333333333 -12.75 223 129 70
"280" 2 0 -65.0833333333333 -6.25 263 97 79
"281" 1 0 -65.4166666666667 -4.75 264 90 82
"282" 3 0 -56.75 -8.41666666666667 249 127 66
"283" 3 0 -65.75 -6.08333333333333 262 96 81
"284" 2 0 -50.25 -29.0833333333333 153 96 53
"285" 2 0 -58.4166666666667 -9.08333333333333 254 123 66
"286" 3 0 -53.5833333333333 -10.4166666666667 252 144 69
"287" 3 0 -68.9166666666667 -13.75 224 103 73
"288" 3 0 -66.4166666666667 -10.4166666666667 263 110 72
"289" 2 0 -47.5833333333333 -8.75 263 120 74
"290" 2 0 -50.0833333333333 -9.08333333333333 265 127 75
"291" 2 0 -48.4166666666667 -16.5833333333333 224 122 70
"292" 3 0 -45.25 -6.91666666666667 255 116 72
"293" 1 0 -74.25 -8.91666666666667 264 111 78
"294" 1 0 -50.75 -4.58333333333333 258 103 85
"295" 2 0 -53.5833333333333 -15.0833333333333 225 144 68
"296" 1 0 -54.9166666666667 -16.0833333333333 246 125 65
"297" 2 0 -61.0833333333333 -13.4166666666667 238 130 71
"298" 2 0 -49.25 -27.4166666666667 171 94 51
"299" 1 0 -42.75 -14.4166666666667 231 113 70
"300" 3 0 -36.9166666666667 -7.08333333333333 229 90 72
