"group.all" "pa" "lon" "lat" "bio1" "bio2" "bio3"
"610" 3 0 -55.75 -26.9166666666667 213 130 54
"710" 2 0 -59.0833333333333 -21.75 250 124 59
"810" 1 0 -55.75 -11.75 252 141 68
"9" 2 0 -45.5833333333333 -9.41666666666667 250 130 73
"1010" 2 0 -48.0833333333333 -9.08333333333333 265 122 73
"1110" 1 0 -57.5833333333333 -17.75 260 118 66
"1210" 1 0 -45.4166666666667 -19.4166666666667 225 133 68
"1310" 1 0 -51.4166666666667 -29.0833333333333 177 96 51
"14" 2 0 -37.5833333333333 -10.5833333333333 239 81 66
"15" 2 0 -42.9166666666667 -20.75 203 117 62
"16" 3 0 -69.5833333333333 -10.5833333333333 247 114 72
"17" 2 0 -69.25 -1.75 257 89 88
"1810" 2 0 -64.9166666666667 -14.75 258 114 65
"1910" 1 0 -56.9166666666667 -20.5833333333333 239 116 63
"2010" 2 0 -68.0833333333333 -3.91666666666667 256 93 85
"2110" 3 0 -49.4166666666667 -10.9166666666667 270 120 70
"2210" 3 0 -51.4166666666667 -18.75 241 121 72
"2310" 2 0 -68.75 -2.75 254 91 87
"24" 1 0 -64.0833333333333 -13.4166666666667 259 123 72
"2510" 3 0 -66.0833333333333 -8.91666666666667 261 107 77
"26" 2 0 -43.25 -15.5833333333333 241 119 72
"27" 1 0 -61.5833333333333 -16.0833333333333 235 140 68
"2810" 2 0 -76.0833333333333 -10.4166666666667 68 139 79
"2910" 3 0 -69.25 -11.4166666666667 247 112 66
"301" 1 0 -46.25 -17.9166666666667 229 123 74
"311" 2 0 -64.5833333333333 -12.4166666666667 262 121 72
"32" 2 0 -52.9166666666667 -21.9166666666667 227 123 66
"33" 3 0 -59.25 -19.9166666666667 250 130 64
"34" 2 0 -50.9166666666667 -28.4166666666667 162 100 54
"351" 3 0 -55.5833333333333 -18.75 259 119 65
"361" 1 0 -69.9166666666667 -7.08333333333333 256 108 83
"371" 2 0 -52.9166666666667 -23.0833333333333 216 129 64
"381" 3 0 -54.9166666666667 -6.41666666666667 256 117 73
"39" 1 0 -67.5833333333333 -7.58333333333333 256 109 80
"401" 2 0 -70.4166666666667 -7.91666666666667 256 109 81
"411" 2 0 -60.25 -16.9166666666667 241 127 66
"421" 1 0 -70.75 -4.08333333333333 258 96 85
"43" 2 0 -74.5833333333333 -10.4166666666667 229 125 82
"441" 1 0 -46.75 -11.25 244 127 72
"45" 1 0 -63.75 -12.25 254 123 72
"46" 1 0 -39.25 -17.0833333333333 244 79 65
"471" 3 0 -65.25 -14.25 257 118 68
"481" 1 0 -40.75 -16.9166666666667 232 109 67
"491" 1 0 -38.9166666666667 -8.41666666666667 240 104 69
"50" 2 0 -69.75 -4.75 256 101 87
"511" 2 0 -48.4166666666667 -5.75 263 108 77
"521" 1 0 -47.5833333333333 -18.9166666666667 206 113 68
"531" 3 0 -68.4166666666667 -6.58333333333333 257 105 82
"54" 2 0 -50.5833333333333 -10.25 270 124 74
"551" 1 0 -48.9166666666667 -4.08333333333333 270 104 85
"561" 2 0 -65.9166666666667 -4.91666666666667 264 91 81
"57" 2 0 -58.0833333333333 -11.25 248 133 69
"58" 1 0 -64.5833333333333 -4.25 266 89 83
"591" 2 0 -39.0833333333333 -16.9166666666667 246 77 65
"601" 3 0 -54.9166666666667 -17.9166666666667 255 123 67
"611" 3 0 -67.75 -14.5833333333333 247 108 68
"621" 2 0 -49.75 -15.25 240 100 68
"631" 1 0 -40.9166666666667 -8.58333333333333 245 129 77
"641" 1 0 -56.4166666666667 -21.75 236 116 60
"651" 1 0 -47.75 -13.5833333333333 231 107 69
"661" 3 0 -44.9166666666667 -1.25 270 74 77
"671" 2 0 -64.25 -3.41666666666667 269 89 85
"68" 2 0 -50.0833333333333 -19.9166666666667 237 129 68
"691" 3 0 -68.9166666666667 -6.91666666666667 255 108 82
"701" 1 0 -58.5833333333333 -22.4166666666667 246 121 57
"71" 1 0 -45.75 -7.91666666666667 255 119 73
"72" 1 0 -56.75 -7.91666666666667 253 122 66
"731" 3 0 -47.25 -16.75 219 127 70
"741" 2 0 -61.25 -4.91666666666667 267 89 82
"751" 3 0 -63.4166666666667 -13.25 254 125 72
"761" 2 0 -50.5833333333333 -26.0833333333333 170 124 56
"77" 3 0 -67.5833333333333 -5.75 259 97 81
"781" 1 0 -51.75 -6.91666666666667 248 128 79
"791" 2 0 -70.9166666666667 -9.08333333333333 255 111 78
"801" 3 0 -38.0833333333333 -8.58333333333333 230 99 67
"811" 2 0 -40.25 -11.25 238 105 70
"821" 2 0 -53.25 -10.4166666666667 254 143 70
"831" 3 0 -71.9166666666667 -16.4166666666667 188 157 86
"841" 1 0 -57.75 -11.0833333333333 251 133 69
"851" 1 0 -64.75 -11.25 262 113 71
"861" 2 0 -59.0833333333333 -17.5833333333333 252 122 67
"87" 3 0 -51.25 -22.0833333333333 220 125 63
"88" 3 0 -54.5833333333333 -19.4166666666667 232 119 68
"89" 3 0 -57.75 -17.25 262 120 65
"901" 1 0 -74.75 -11.9166666666667 130 148 78
"91" 1 0 -49.0833333333333 -5.75 266 101 78
"921" 3 0 -35.5833333333333 -6.25 252 96 74
"93" 1 0 -38.75 -10.4166666666667 226 110 70
"94" 3 0 -38.9166666666667 -15.5833333333333 242 73 65
"95" 1 0 -42.25 -9.58333333333333 266 120 78
"96" 2 0 -40.5833333333333 -6.25 245 101 76
"97" 3 0 -52.0833333333333 -21.75 230 123 64
"98" 3 0 -47.9166666666667 -24.0833333333333 180 101 55
"99" 3 0 -58.25 -17.0833333333333 261 122 67
"100" 1 0 -47.9166666666667 -4.08333333333333 264 106 83
"101" 3 0 -47.0833333333333 -23.25 182 108 61
"102" 3 0 -41.9166666666667 -15.0833333333333 209 113 70
"103" 3 0 -56.9166666666667 -21.75 231 116 61
"104" 2 0 -55.25 -22.9166666666667 224 119 61
"105" 2 0 -56.9166666666667 -25.0833333333333 227 104 52
"106" 1 0 -65.0833333333333 -5.08333333333333 264 92 82
"107" 3 0 -48.4166666666667 -18.9166666666667 218 125 68
"108" 2 0 -45.4166666666667 -15.9166666666667 231 145 70
"109" 3 0 -55.25 -19.5833333333333 242 119 68
"110" 3 0 -48.0833333333333 -19.25 210 121 69
"111" 1 0 -51.0833333333333 -23.25 213 122 62
"112" 3 0 -38.0833333333333 -10.5833333333333 232 93 67
"113" 3 0 -40.0833333333333 -4.91666666666667 238 97 79
"114" 2 0 -45.5833333333333 -23.4166666666667 178 99 58
"115" 3 0 -43.5833333333333 -10.9166666666667 249 142 77
"116" 3 0 -41.9166666666667 -6.25 263 115 73
"117" 3 0 -60.0833333333333 -16.5833333333333 245 130 67
"118" 2 0 -66.9166666666667 -11.9166666666667 263 113 70
"119" 1 0 -69.9166666666667 -6.41666666666667 256 106 83
"120" 1 0 -60.4166666666667 -8.58333333333333 256 113 68
"121" 2 0 -46.0833333333333 -15.75 239 133 71
"122" 3 0 -57.75 -20.9166666666667 254 116 60
"123" 1 0 -67.5833333333333 -3.08333333333333 256 91 85
"124" 1 0 -41.25 -5.75 247 109 75
"125" 1 0 -70.9166666666667 -17.4166666666667 171 130 71
"126" 1 0 -44.0833333333333 -13.75 231 126 72
"127" 1 0 -54.75 -9.25 240 143 68
"128" 3 0 -41.5833333333333 -17.4166666666667 215 120 68
"129" 3 0 -69.9166666666667 -10.5833333333333 248 114 72
"130" 2 0 -50.0833333333333 -20.4166666666667 228 128 68
"131" 3 0 -61.75 -9.25 253 114 69
"132" 2 0 -39.4166666666667 -10.75 238 116 71
"133" 1 0 -40.5833333333333 -14.4166666666667 205 94 67
"134" 3 0 -57.0833333333333 -25.75 221 109 53
"135" 1 0 -52.4166666666667 -8.08333333333333 248 133 74
"136" 1 0 -55.25 -23.5833333333333 217 117 58
"137" 2 0 -51.25 -8.91666666666667 254 131 75
"138" 1 0 -43.9166666666667 -5.58333333333333 269 109 72
"139" 2 0 -69.25 -6.08333333333333 255 105 84
"140" 2 0 -62.5833333333333 -6.91666666666667 265 100 74
"141" 3 0 -75.9166666666667 -10.0833333333333 110 147 79
"142" 3 0 -43.25 -12.25 255 138 73
"143" 1 0 -65.9166666666667 -4.25 263 90 83
"144" 1 0 -47.75 -11.5833333333333 258 125 68
"145" 1 0 -62.5833333333333 -12.75 247 127 71
"146" 2 0 -71.75 -8.25 255 104 76
"147" 3 0 -56.25 -21.25 240 118 62
"148" 3 0 -69.9166666666667 -2.58333333333333 257 91 88
"149" 1 0 -36.75 -8.91666666666667 212 91 67
"150" 3 0 -45.5833333333333 -12.0833333333333 242 126 73
"151" 1 0 -56.25 -18.5833333333333 260 113 65
"152" 1 0 -68.0833333333333 -12.75 258 110 70
"153" 2 0 -45.0833333333333 -9.41666666666667 246 130 72
"154" 2 0 -57.5833333333333 -22.75 241 117 57
"155" 3 0 -56.25 -7.58333333333333 257 122 67
"156" 1 0 -69.25 -15.9166666666667 94 116 69
"157" 2 0 -70.9166666666667 -13.9166666666667 18 178 68
"158" 2 0 -39.4166666666667 -3.25 269 92 79
"159" 3 0 -52.4166666666667 -24.9166666666667 185 120 60
"160" 3 0 -62.25 -13.5833333333333 243 129 72
"161" 2 0 -45.4166666666667 -21.25 202 131 66
"162" 2 0 -42.25 -9.41666666666667 264 124 78
"163" 1 0 -63.25 -4.58333333333333 263 89 83
"164" 3 0 -45.25 -17.75 224 131 69
"165" 1 0 -70.4166666666667 -10.4166666666667 249 115 74
"166" 1 0 -54.25 -18.0833333333333 250 125 68
"167" 2 0 -62.5833333333333 -8.58333333333333 259 105 69
"168" 3 0 -72.0833333333333 -13.9166666666667 100 164 73
"169" 2 0 -45.4166666666667 -3.91666666666667 273 101 81
"170" 2 0 -54.4166666666667 -21.5833333333333 238 116 65
"171" 1 0 -38.5833333333333 -3.75 262 69 78
"172" 2 0 -74.25 -7.08333333333333 262 110 79
"173" 3 0 -49.5833333333333 -4.08333333333333 271 104 87
"174" 1 0 -65.75 -10.25 264 108 72
"175" 3 0 -65.25 -4.25 266 90 84
"176" 1 0 -65.4166666666667 -15.9166666666667 254 111 62
"177" 1 0 -57.0833333333333 -9.58333333333333 255 131 67
"178" 2 0 -66.75 -4.91666666666667 263 89 80
"179" 3 0 -55.0833333333333 -26.9166666666667 204 123 56
"180" 3 0 -41.5833333333333 -12.5833333333333 204 118 72
"181" 1 0 -44.9166666666667 -13.5833333333333 236 127 71
"182" 1 0 -46.75 -11.75 250 122 71
"183" 1 0 -51.9166666666667 -15.75 257 123 68
"184" 3 0 -70.4166666666667 -8.58333333333333 255 111 80
"185" 2 0 -70.75 -5.25 258 101 84
"186" 2 0 -62.25 -6.91666666666667 264 100 74
"187" 2 0 -63.75 -7.91666666666667 262 102 73
"188" 3 0 -69.9166666666667 -2.25 256 90 88
"189" 3 0 -40.5833333333333 -14.9166666666667 199 94 67
"190" 1 0 -72.0833333333333 -11.4166666666667 250 119 78
"191" 2 0 -50.75 -29.5833333333333 187 90 49
"192" 2 0 -70.9166666666667 -7.91666666666667 258 106 80
"193" 2 0 -49.0833333333333 -16.5833333333333 227 111 66
"194" 3 0 -48.0833333333333 -3.91666666666667 266 105 84
"195" 2 0 -43.9166666666667 -22.5833333333333 208 113 61
"196" 3 0 -70.5833333333333 -16.0833333333333 46 166 73
"197" 1 0 -40.0833333333333 -7.75 244 114 74
"198" 1 0 -73.9166666666667 -8.25 260 109 77
"199" 1 0 -76.0833333333333 -11.4166666666667 38 138 78
"200" 2 0 -64.0833333333333 -10.25 257 111 75
"201" 2 0 -41.4166666666667 -3.08333333333333 274 105 82
"202" 3 0 -56.4166666666667 -16.9166666666667 262 117 65
"203" 3 0 -54.9166666666667 -15.75 240 126 66
"204" 2 0 -71.5833333333333 -2.41666666666667 260 91 85
"205" 3 0 -61.5833333333333 -6.75 264 98 74
"206" 2 0 -50.75 -30.75 187 83 45
"207" 1 0 -53.25 -7.41666666666667 249 129 75
"208" 1 0 -71.75 -3.58333333333333 261 94 85
"209" 3 0 -50.25 -3.75 268 102 85
"210" 2 0 -39.4166666666667 -6.41666666666667 268 104 71
"211" 2 0 -59.5833333333333 -12.75 224 131 69
"212" 3 0 -57.5833333333333 -8.75 259 124 66
"213" 3 0 -44.4166666666667 -3.25 272 92 82
"214" 2 0 -57.4166666666667 -6.91666666666667 266 110 65
"215" 3 0 -51.4166666666667 -18.4166666666667 241 119 72
"216" 3 0 -70.9166666666667 -5.91666666666667 257 102 83
"217" 2 0 -57.0833333333333 -10.25 251 134 69
"218" 2 0 -71.75 -3.91666666666667 260 95 84
"219" 1 0 -57.9166666666667 -29.4166666666667 199 116 48
"220" 3 0 -67.9166666666667 -4.58333333333333 258 93 83
"221" 3 0 -40.0833333333333 -16.75 232 98 68
"222" 1 0 -53.25 -12.75 249 145 69
"223" 2 0 -51.75 -6.75 251 127 79
"224" 1 0 -63.0833333333333 -5.08333333333333 263 90 82
"225" 2 0 -42.0833333333333 -8.25 267 138 77
"226" 2 0 -41.0833333333333 -15.4166666666667 215 102 68
"227" 1 0 -53.5833333333333 -26.4166666666667 179 133 59
"228" 3 0 -45.4166666666667 -11.0833333333333 241 148 69
"229" 1 0 -42.0833333333333 -3.58333333333333 270 96 79
"230" 3 0 -61.4166666666667 -12.25 232 130 70
"231" 3 0 -50.5833333333333 -4.08333333333333 264 102 85
"232" 3 0 -49.4166666666667 -7.08333333333333 259 117 77
"233" 1 0 -48.9166666666667 -17.0833333333333 231 125 68
"234" 2 0 -53.9166666666667 -5.75 251 114 78
"235" 1 0 -54.5833333333333 -26.4166666666667 201 136 55
"236" 2 0 -64.0833333333333 -13.25 259 123 71
"237" 1 0 -54.25 -14.4166666666667 235 138 71
"238" 3 0 -48.0833333333333 -17.25 235 139 69
"239" 3 0 -49.9166666666667 -6.25 254 110 80
"240" 2 0 -57.4166666666667 -19.25 258 103 62
"241" 3 0 -72.75 -13.0833333333333 134 161 77
"242" 2 0 -70.75 -2.75 259 91 86
"243" 1 0 -55.4166666666667 -27.5833333333333 203 127 54
"244" 2 0 -50.75 -17.75 236 118 71
"245" 1 0 -38.75 -9.25 234 109 70
"246" 1 0 -74.25 -14.9166666666667 116 165 78
"247" 3 0 -67.9166666666667 -15.0833333333333 216 102 71
"248" 1 0 -63.5833333333333 -10.9166666666667 231 121 73
"249" 1 0 -56.75 -26.9166666666667 219 109 49
"250" 2 0 -44.5833333333333 -3.91666666666667 274 100 80
"251" 2 0 -46.9166666666667 -7.91666666666667 260 116 72
"252" 1 0 -52.0833333333333 -13.0833333333333 254 134 71
"253" 2 0 -72.75 -4.08333333333333 261 95 84
"254" 1 0 -41.4166666666667 -2.91666666666667 276 104 83
"255" 1 0 -39.9166666666667 -14.4166666666667 229 75 65
"256" 2 0 -63.25 -15.4166666666667 255 119 68
"257" 2 0 -72.0833333333333 -14.25 92 171 73
"258" 3 0 -41.5833333333333 -20.0833333333333 210 124 65
"259" 3 0 -40.0833333333333 -13.0833333333333 205 82 67
"260" 3 0 -53.0833333333333 -6.41666666666667 249 121 78
"261" 3 0 -53.75 -10.0833333333333 252 144 69
"262" 1 0 -68.4166666666667 -18.25 54 185 70
"263" 1 0 -66.0833333333333 -1.75 259 92 87
"264" 1 0 -40.5833333333333 -6.08333333333333 245 101 76
"265" 2 0 -54.5833333333333 -22.25 233 117 62
"266" 3 0 -54.9166666666667 -30.9166666666667 185 116 50
"267" 1 0 -66.9166666666667 -7.25 259 105 80
"268" 2 0 -61.0833333333333 -12.9166666666667 232 129 70
"269" 1 0 -41.75 -19.5833333333333 226 123 66
"270" 3 0 -46.75 -19.75 196 116 69
"271" 1 0 -49.0833333333333 -11.75 264 120 69
"272" 3 0 -35.75 -7.58333333333333 240 92 70
"273" 3 0 -41.5833333333333 -18.4166666666667 230 116 65
"274" 2 0 -49.5833333333333 -7.08333333333333 260 118 77
"275" 3 0 -59.25 -21.75 250 125 58
"276" 2 0 -63.5833333333333 -14.5833333333333 255 120 68
"277" 1 0 -52.9166666666667 -28.75 190 106 53
"278" 2 0 -38.25 -9.41666666666667 257 105 68
"279" 3 0 -38.9166666666667 -3.58333333333333 263 77 80
"280" 2 0 -44.9166666666667 -6.91666666666667 262 115 73
"281" 1 0 -46.75 -14.0833333333333 255 104 70
"282" 3 0 -37.5833333333333 -8.08333333333333 227 93 66
"283" 3 0 -64.25 -16.5833333333333 250 110 63
"284" 2 0 -50.9166666666667 -25.9166666666667 165 120 58
"285" 2 0 -51.75 -10.0833333333333 261 132 73
"286" 3 0 -71.4166666666667 -6.25 255 102 82
"287" 3 0 -53.0833333333333 -28.25 189 108 54
"288" 3 0 -43.4166666666667 -20.75 201 115 62
"289" 2 0 -50.5833333333333 -15.0833333333333 259 110 69
"290" 2 0 -51.25 -11.25 274 124 76
"291" 2 0 -62.75 -13.4166666666667 248 127 72
"292" 3 0 -71.4166666666667 -3.08333333333333 259 93 86
"293" 1 0 -52.25 -16.0833333333333 252 126 67
"294" 1 0 -53.0833333333333 -30.0833333333333 195 99 49
"295" 2 0 -55.5833333333333 -15.25 243 119 69
"296" 1 0 -47.5833333333333 -9.08333333333333 263 122 73
"297" 2 0 -63.25 -5.91666666666667 264 94 78
"298" 2 0 -53.25 -31.25 178 103 50
"299" 1 0 -54.5833333333333 -13.4166666666667 242 141 71
"300" 3 0 -49.9166666666667 -7.41666666666667 255 122 77
